data_hora,AnoCol,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q1_num,q1_ord,q1_sentimento,q2_cat,q3_num,q3_ord,q3_nivel,q4_texto,q5_texto,q6_num,q6_ord,q7_cat,q8_ord,q9_cat,q10_num,q10_ord,q11_cat,q12_cat,q13_num,q13_ord,q14_num,q14_ord,q15_num,q15_ord,q16_num,q16_ord,q17_num,q17_ord,q18_num,q18_ord,q19_texto,q20_texto
2026-05-27T10:52:19Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,2,"1. Atualmente acompanhar mais de um jovem simultaneamente, pois até o mês passado atrás tínhamos apenas um técnico, e agora temos 4 no total.
2. Conciliar as demandas de ponto focal com as minhas demais atividades da unidade.
3. Garantir a integração e adaptação dos jovens aos seus respectivos setores, pois como não atuo diretamente junto com eles, não tenho o total controle de como está sendo o desempenho com as atividades estabelecidas, além de não poder acompanhar de perto a relação com os colegas de trabalho.","1. Organização dos documentos e necessidades da FESF quanto aos técnicos, como o envio da frequência e demais documentos. Como está apenas sob minha responsabilidade, consigo controlar bem.
2. Boa interação com os chefes imediatos. 
3. Tenho contato direto com os jovens, podendo assim contribuir para desenvolvimento deles por meio de orientações profissionais.",3,Não tenho certeza,É fundamental,Apresentação formal à equipe,5,E-mail,Atualmente não possuo uma rotina pré estabelecida.,2,4,4,3,4,4,"Estabelecer uma rotina mais sólida e frequente de acompanhamento conjunto entre monitores, chefias e pontos focais para entender as dificuldades e facilidades do trabalhador educando.","Até o momento, não identifiquei inconformidades graves ou aspectos que demandem mudança estrutural urgente",5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,2,2,Baixo desafio (1-2),"1. Atualmente acompanhar mais de um jovem simultaneamente, pois até o mês passado atrás tínhamos apenas um técnico, e agora temos 4 no total. 2. Conciliar as demandas de ponto focal com as minhas demais atividades da unidade. 3. Garantir a integração e adaptação dos jovens aos seus respectivos setores, pois como não atuo diretamente junto com eles, não tenho o total controle de como está sendo o desempenho com as atividades estabelecidas, além de não poder acompanhar de perto a relação com os colegas de trabalho.","1. Organização dos documentos e necessidades da FESF quanto aos técnicos, como o envio da frequência e demais documentos. Como está apenas sob minha responsabilidade, consigo controlar bem. 2. Boa interação com os chefes imediatos. 3. Tenho contato direto com os jovens, podendo assim contribuir para desenvolvimento deles por meio de orientações profissionais.",3,3,Não tenho certeza / Talvez,É fundamental,Apresentação formal à equipe,5,5,E-mail exclusivo,Raramente / Eventual,2,2,4,4,4,4,3,3,4,4,4,4,"Estabelecer uma rotina mais sólida e frequente de acompanhamento conjunto entre monitores, chefias e pontos focais para entender as dificuldades e facilidades do trabalhador educando.","Até o momento, não identifiquei inconformidades graves ou aspectos que demandem mudança estrutural urgente"
2026-05-27T12:07:31Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,5,"1 Gestão de conflitos entre os colaboradores PPE e chefias dos setores;
2 Acompanhamento no AVA;
3 papel de conciliador.","1 Acolhimento;
2 Acompanhar a evolução e desempenho;",4,Sim,Contribui significativamente,Participação em eventos de integração,4,E-mail,Mensalmente,5,4,3,4,4,4,"Sugerimos melhoria na comunicação entre Setor de contratação/Fesf com as unidades destinos dos PPEs, para evitar contratação de colaboradores, para setores que não há atividades para a sua formação e isso tem causado alguns desvios de função.
Outra sugestão seria mecanismo de aproveitamento de PPEs que se destacam nos setores.",Não,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,5,5,Alto desafio (4-5),1 Gestão de conflitos entre os colaboradores PPE e chefias dos setores; 2 Acompanhamento no AVA; 3 papel de conciliador.,1 Acolhimento; 2 Acompanhar a evolução e desempenho;,4,4,Sim (Possui protocolos),Contribui significativamente,Múltiplas formas / Outras práticas,4,4,E-mail exclusivo,Quinzenalmente ou Mensalmente,5,5,4,4,3,3,4,4,4,4,4,4,"Sugerimos melhoria na comunicação entre Setor de contratação/Fesf com as unidades destinos dos PPEs, para evitar contratação de colaboradores, para setores que não há atividades para a sua formação e isso tem causado alguns desvios de função. Outra sugestão seria mecanismo de aproveitamento de PPEs que se destacam nos setores.",Não
2026-06-02T21:36:06Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,4,"compreensão da equipe nas atividades proposta, redução de retrabalhos, compreensão da etica profissional","escuta ativa em todo processo, comunicação, Aumento da produtividade",5,Sim,É fundamental,Apresentação formal à equipe,3,E-mail,Diariamente,4,4,3,3,4,5,melhoria nas respostas e validação dos projetos propostos.,"sim, o prazo de substituição após vencimento do contrato é de forma lenta e não atende a demanda.",5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,4,4,Alto desafio (4-5),"compreensão da equipe nas atividades proposta, redução de retrabalhos, compreensão da etica profissional","escuta ativa em todo processo, comunicação, Aumento da produtividade",5,5,Sim (Possui protocolos),É fundamental,Apresentação formal à equipe,3,3,E-mail exclusivo,Diariamente,4,4,4,4,3,3,3,3,4,4,5,5,melhoria nas respostas e validação dos projetos propostos.,"sim, o prazo de substituição após vencimento do contrato é de forma lenta e não atende a demanda."
2026-06-03T08:54:59Z,2026,5,Orientação e supervisão direta das atividades dos jovens,2,"1-  A responsabilidade das atividades executadas
2-Curto período para aprofundamento .","1- Organização clara das atividades 
2- Boa receptividade e comprometimento dos participantes durante o desenvolvimento das ações.
3- Apoio efetivo",5,Sim,É fundamental,Apresentação formal à equipe,5,Reuniões presenciais,Diariamente,5,5,1,5,5,5,"Não tenho sugestões no momento. Considero que o PPE atendeu às expectativas, com excelente acolhimento, comunicação e acompanhamento.","Não. Durante minha atuação como ponto focal, não identifiquei inconformidades ou situações que demandassem mudanças estruturais ou atenção urgente.",5,5,Positivo (4-5),Orientação e supervisão direta,2,2,Baixo desafio (1-2),1- A responsabilidade das atividades executadas 2-Curto período para aprofundamento .,1- Organização clara das atividades 2- Boa receptividade e comprometimento dos participantes durante o desenvolvimento das ações. 3- Apoio efetivo,5,5,Sim (Possui protocolos),É fundamental,Apresentação formal à equipe,5,5,Outros canais,Diariamente,5,5,5,5,1,1,5,5,5,5,5,5,"Não tenho sugestões no momento. Considero que o PPE atendeu às expectativas, com excelente acolhimento, comunicação e acompanhamento.","Não. Durante minha atuação como ponto focal, não identifiquei inconformidades ou situações que demandassem mudanças estruturais ou atenção urgente."
2026-06-03T14:31:52Z,2026,4,Orientação e supervisão direta das atividades dos jovens,4,"Desenvolvimento da postura profissional, aprendizado dos processos técnicos, desenvolvimento das habilidades de comunicação e relacionamentos.","Capacidade de aprendizagem, familiaridade com a tecnologia e abertura para desenvolvimento.",3,Não tenho certeza,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,4,Whatsapp,3 em 3 meses,2,3,5,4,3,2,"Sugiro incluir, no acolhimento do PPE, uma avaliação do perfil e das aptidões dos jovens, visando direcioná-los para setores mais compatíveis com suas habilidades e interesses, promovendo maior engajamento, desenvolvimento e integração às atividades.","Painel de indicadores, acompanhando frequência, permanência, desempenho, adaptação ao setor e evolução dos participantes.",4,4,Positivo (4-5),Orientação e supervisão direta,4,4,Alto desafio (4-5),"Desenvolvimento da postura profissional, aprendizado dos processos técnicos, desenvolvimento das habilidades de comunicação e relacionamentos.","Capacidade de aprendizagem, familiaridade com a tecnologia e abertura para desenvolvimento.",3,3,Não tenho certeza / Talvez,É fundamental,Acompanhamento por servidor mais experiente,4,4,WhatsApp exclusivo,Raramente / Eventual,2,2,3,3,5,5,4,4,3,3,2,2,"Sugiro incluir, no acolhimento do PPE, uma avaliação do perfil e das aptidões dos jovens, visando direcioná-los para setores mais compatíveis com suas habilidades e interesses, promovendo maior engajamento, desenvolvimento e integração às atividades.","Painel de indicadores, acompanhando frequência, permanência, desempenho, adaptação ao setor e evolução dos participantes."
2026-06-09T11:46:12Z,2026,5,Orientação e supervisão direta das atividades dos jovens,4,"Os técnicos tem pouca base educacional, maior tempo para estar mais próximo do educando e acompanhar/monitorar o estudo no AVA.","Disponibilidade para ensinar, comunicação e linguagem com os técnicos motivando para estudo e saber que deixarei um legado na trajetória profissional deles.",4,Sim,É fundamental,"Acesso a materiais institucionais (manuais, guias, outros)",4,Whatsapp,Diariamente,3,5,4,3,4,5,Nas avaliações de desempenho. Acho que é importante dar um retorno ao técnico na perspectiva do programa. Acho importante abordar mais esse processo de avaliação com os pontos focais.,"Sim, acho que todos os técnicos deveriam passar por um acompanhamento em relação à saúde no aspecto dos ricos psicossociais.",5,5,Positivo (4-5),Orientação e supervisão direta,4,4,Alto desafio (4-5),"Os técnicos tem pouca base educacional, maior tempo para estar mais próximo do educando e acompanhar/monitorar o estudo no AVA.","Disponibilidade para ensinar, comunicação e linguagem com os técnicos motivando para estudo e saber que deixarei um legado na trajetória profissional deles.",4,4,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,4,4,WhatsApp exclusivo,Diariamente,3,3,5,5,4,4,3,3,4,4,5,5,Nas avaliações de desempenho. Acho que é importante dar um retorno ao técnico na perspectiva do programa. Acho importante abordar mais esse processo de avaliação com os pontos focais.,"Sim, acho que todos os técnicos deveriam passar por um acompanhamento em relação à saúde no aspecto dos ricos psicossociais."
2026-06-09T13:04:30Z,2026,5,Orientação e supervisão direta das atividades dos jovens,5,"Manter linguagem compatível com a faixa etária do aprendiz/técnico.
Gerenciar o choque de realidade e a ansiedade do aprendiz/técnico quanto ao futuro profissional. 
Fazer o acompanhamento pedagógico e psicossocial sem perder o rigor administrativo.","Certa visão  sistêmica da Gestão Pública
Experiência  técnica
Melhor aspecto:  Ver o desenvolvimento da autonomia, a evolução da postura profissional e o orgulho do aprendiz/tecnico ao se perceber produtivo e integrado é o combustível mais potente e gratificante dessa função.",5,Não tenho certeza,É fundamental,"Acesso a materiais institucionais (manuais, guias, outros)",3,E-mail,Eventualmente,5,4,4,5,5,5,"Kit de Integração Local: Criação de um guia rápido e visual em PDF para o jovem, contendo o organograma simplificado da unidade, regras básicas de convivência, horários, uso de crachá e sistemas internos básicos.
​Implementação da Semana Zero: Antes de assumirem funções técnicas, os primeiros 3 a 5 dias na unidade deveriam ser dedicados exclusivamente ao reconhecimento do espaço, leitura do plano de trabalho e alinhamento de expectativas com o supervisor, reduzindo a ansiedade do primeiro dia.",Não,5,5,Positivo (4-5),Orientação e supervisão direta,5,5,Alto desafio (4-5),Manter linguagem compatível com a faixa etária do aprendiz/técnico. Gerenciar o choque de realidade e a ansiedade do aprendiz/técnico quanto ao futuro profissional. Fazer o acompanhamento pedagógico e psicossocial sem perder o rigor administrativo.,"Certa visão sistêmica da Gestão Pública Experiência técnica Melhor aspecto: Ver o desenvolvimento da autonomia, a evolução da postura profissional e o orgulho do aprendiz/tecnico ao se perceber produtivo e integrado é o combustível mais potente e gratificante dessa função.",5,5,Não tenho certeza / Talvez,É fundamental,Múltiplas formas / Outras práticas,3,3,E-mail exclusivo,Raramente / Eventual,5,5,4,4,4,4,5,5,5,5,5,5,"Kit de Integração Local: Criação de um guia rápido e visual em PDF para o jovem, contendo o organograma simplificado da unidade, regras básicas de convivência, horários, uso de crachá e sistemas internos básicos. ​Implementação da Semana Zero: Antes de assumirem funções técnicas, os primeiros 3 a 5 dias na unidade deveriam ser dedicados exclusivamente ao reconhecimento do espaço, leitura do plano de trabalho e alinhamento de expectativas com o supervisor, reduzindo a ansiedade do primeiro dia.",Não
2026-06-10T10:09:13Z,2026,5,Orientação e supervisão direta das atividades dos jovens,3,o tempo de contrato que implica na rotatividade de pessoas.,Poder contribuir na formação dos PPE's,4,Não tenho certeza,É fundamental,Apresentação formal à equipe,1,Não temos contato com a monitoria,Diariamente,4,5,3,3,3,5,Não temos sugestão.,Aumento ou extensão do contrato para os que se destacam no desempenho das funções.,5,5,Positivo (4-5),Orientação e supervisão direta,3,3,Desafio moderado (3),o tempo de contrato que implica na rotatividade de pessoas.,Poder contribuir na formação dos PPE's,4,4,Não tenho certeza / Talvez,É fundamental,Apresentação formal à equipe,1,1,Outros canais,Diariamente,4,4,5,5,3,3,3,3,3,3,5,5,Não temos sugestão.,Aumento ou extensão do contrato para os que se destacam no desempenho das funções.
2026-06-10T19:36:04Z,2026,5,Orientação e supervisão direta das atividades dos jovens,4,"Ensinar informática básica / Promoção no desenvolvimento de comportamentos alinhados às boas práticas e às normas do ambiente de trabalho.
",Constante feedback/ Paciência para ensinar,3,Não tenho certeza,Contribui significativamente,"Acesso a materiais institucionais (manuais, guias, outros)",3,E-mail,Diariamente,2,4,5,3,3,4,"Não tenho certeza se esse tema já é abordado com eles, mas considero importante reforçar orientações sobre postura e conduta no ambiente de trabalho, especialmente no contexto do serviço público.
Além disso, percebo que, em algumas situações, tomo conhecimento das datas dos seminários apenas por meio dos PPEs. Até o momento, apenas uma vez recebi essa informação de forma antecipada. Uma comunicação prévia e mais sistematizada poderia contribuir para um melhor planejamento das atividades.",N/A,5,5,Positivo (4-5),Orientação e supervisão direta,4,4,Alto desafio (4-5),Ensinar informática básica / Promoção no desenvolvimento de comportamentos alinhados às boas práticas e às normas do ambiente de trabalho.,Constante feedback/ Paciência para ensinar,3,3,Não tenho certeza / Talvez,Contribui significativamente,Múltiplas formas / Outras práticas,3,3,E-mail exclusivo,Diariamente,2,2,4,4,5,5,3,3,3,3,4,4,"Não tenho certeza se esse tema já é abordado com eles, mas considero importante reforçar orientações sobre postura e conduta no ambiente de trabalho, especialmente no contexto do serviço público. Além disso, percebo que, em algumas situações, tomo conhecimento das datas dos seminários apenas por meio dos PPEs. Até o momento, apenas uma vez recebi essa informação de forma antecipada. Uma comunicação prévia e mais sistematizada poderia contribuir para um melhor planejamento das atividades.",N/A
2026-06-12T11:18:03Z,2026,5,Receber o PPE no meu setor e acompanha lo,3,"1 - Avaliação 
2 - Compreensão","1 - interação 
2 - agregação",5,Não tenho certeza,É fundamental,Apresentação formal à equipe,4,Reuniões presenciais,Diariamente,4,4,3,3,4,5,Sem sugestão,Aproveitar os que apresentam excelente desempenho após o período de 2 anos de contrato,5,5,Positivo (4-5),Outras atribuições,3,3,Desafio moderado (3),1 - Avaliação 2 - Compreensão,1 - interação 2 - agregação,5,5,Não tenho certeza / Talvez,É fundamental,Apresentação formal à equipe,4,4,Outros canais,Diariamente,4,4,4,4,3,3,3,3,4,4,5,5,Sem sugestão,Aproveitar os que apresentam excelente desempenho após o período de 2 anos de contrato
2026-06-12T11:23:05Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,3,"Único desafio é o tempo, que poderia ser maior. Quando eles estão entrosados com as atividades da instituição, tem que sair.","Bom relacionamento com todos 
Auxílio no trabalho que é atribuído a eles 

",5,Sim,É fundamental,Participação em eventos de integração,4,Whatsapp,Diariamente,1,5,1,5,5,5,Aumentar o tempo de contrato.,Não,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,3,3,Desafio moderado (3),"Único desafio é o tempo, que poderia ser maior. Quando eles estão entrosados com as atividades da instituição, tem que sair.",Bom relacionamento com todos Auxílio no trabalho que é atribuído a eles,5,5,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,4,4,WhatsApp exclusivo,Diariamente,1,1,5,5,1,1,5,5,5,5,5,5,Aumentar o tempo de contrato.,Não
2026-06-12T11:38:47Z,2026,5,Orientação e supervisão direta das atividades dos jovens,3,"1. Garantir a comunicação eficiente entre a instituição, os alunos e os demais setores envolvidos, assegurando que as informações sejam transmitidas de forma clara e no tempo adequado.
2. Acompanhar e solucionar demandas dos alunos, muitas vezes relacionadas a processos educacionais, documentação e acesso a sistemas.
3. Gerenciar prazos e processos administrativos, conciliando diferentes solicitações e garantindo que as atividades sejam executadas conforme as orientações e cronogramas estabelecidos.","1. Contato direto com os alunos, permitindo acompanhar de perto suas necessidades e contribuir para sua trajetória acadêmica.
2.	Mediação entre diferentes setores, facilitando a resolução de demandas e fortalecendo a comunicação institucional.
3.	Impacto positivo no processo educacional, ao orientar, esclarecer dúvidas e auxiliar na busca de soluções, contribuindo para uma melhor experiência dos alunos.",5,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,E-mail,Diariamente,4,4,5,4,5,5,"1. o acolhimento dos alunos, garantindo uma escuta mais ativa, orientação clara desde o início da jornada acadêmica e maior proximidade com suas necessidades.
2.	Aprimorar a articulação entre setores, promovendo fluxos mais integrados, alinhamento de informações e maior agilidade na resolução de demandas.
3.	Melhorar a comunicação e o acompanhamento dos estudantes, por meio de contatos mais frequentes, informações objetivas e monitoramento contínuo para identificar e atender necessidades de forma preventiva","O PPE apresenta pontos que merecem atenção prioritária, especialmente quanto à clareza das responsabilidades, definição de indicadores de desempenho, mecanismos de monitoramento e atualização. Fortalecimento nos projetos de maneira que sejam estimulados a realizar projeto eficazes que tenham e tragam benefícios para funcionários e população.",5,5,Positivo (4-5),Orientação e supervisão direta,3,3,Desafio moderado (3),"1. Garantir a comunicação eficiente entre a instituição, os alunos e os demais setores envolvidos, assegurando que as informações sejam transmitidas de forma clara e no tempo adequado. 2. Acompanhar e solucionar demandas dos alunos, muitas vezes relacionadas a processos educacionais, documentação e acesso a sistemas. 3. Gerenciar prazos e processos administrativos, conciliando diferentes solicitações e garantindo que as atividades sejam executadas conforme as orientações e cronogramas estabelecidos.","1. Contato direto com os alunos, permitindo acompanhar de perto suas necessidades e contribuir para sua trajetória acadêmica. 2. Mediação entre diferentes setores, facilitando a resolução de demandas e fortalecendo a comunicação institucional. 3. Impacto positivo no processo educacional, ao orientar, esclarecer dúvidas e auxiliar na busca de soluções, contribuindo para uma melhor experiência dos alunos.",5,5,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,5,5,E-mail exclusivo,Diariamente,4,4,4,4,5,5,4,4,5,5,5,5,"1. o acolhimento dos alunos, garantindo uma escuta mais ativa, orientação clara desde o início da jornada acadêmica e maior proximidade com suas necessidades. 2. Aprimorar a articulação entre setores, promovendo fluxos mais integrados, alinhamento de informações e maior agilidade na resolução de demandas. 3. Melhorar a comunicação e o acompanhamento dos estudantes, por meio de contatos mais frequentes, informações objetivas e monitoramento contínuo para identificar e atender necessidades de forma preventiva","O PPE apresenta pontos que merecem atenção prioritária, especialmente quanto à clareza das responsabilidades, definição de indicadores de desempenho, mecanismos de monitoramento e atualização. Fortalecimento nos projetos de maneira que sejam estimulados a realizar projeto eficazes que tenham e tragam benefícios para funcionários e população."
2026-06-15T10:28:05Z,2026,5,Orientação e supervisão direta das atividades dos jovens,3,"Muita demanda de trabalho,  como referência de outras pastas; falta de fardamento necessário; saúde mental de muitos Trabalhadores educandos.","Gostar do papel de ponto- focal, escuta qualificada; equipe disposta ao acolhimento dos TEs.",5,Sim,Contribui significativamente,Apresentação formal à equipe,3,Whatsapp,Mensalmente,3,4,5,3,4,5,"A supervisora deveria vir com mais frequência na unidade e deveria ser mais resolutiva nas demandas; deveriam enviar TEs novos, antes da conclusão dos contratos dos atuantes; deveriamos ter a possibilidade de darmos devolutivas sobre as falhas no currículo formativos às escolas técnicas formadoras.",Não,5,5,Positivo (4-5),Orientação e supervisão direta,3,3,Desafio moderado (3),"Muita demanda de trabalho, como referência de outras pastas; falta de fardamento necessário; saúde mental de muitos Trabalhadores educandos.","Gostar do papel de ponto- focal, escuta qualificada; equipe disposta ao acolhimento dos TEs.",5,5,Sim (Possui protocolos),Contribui significativamente,Apresentação formal à equipe,3,3,WhatsApp exclusivo,Quinzenalmente ou Mensalmente,3,3,4,4,5,5,3,3,4,4,5,5,"A supervisora deveria vir com mais frequência na unidade e deveria ser mais resolutiva nas demandas; deveriam enviar TEs novos, antes da conclusão dos contratos dos atuantes; deveriamos ter a possibilidade de darmos devolutivas sobre as falhas no currículo formativos às escolas técnicas formadoras.",Não
2026-06-15T10:34:15Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,4,Falta de PPE na BRS 28 Dires para realização das tarefas.,"Acolhimento, respeito e boa vontade em ensinar as tarefas aos PPEs.",5,Não tenho certeza,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,5,Whatsapp,Mensalmente,2,5,1,5,5,5,"Que tenha mais contratações de PPEs, pois a iniciativa é excelente para inserir os jovens no mercado de trabalho.",Não,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,4,4,Alto desafio (4-5),Falta de PPE na BRS 28 Dires para realização das tarefas.,"Acolhimento, respeito e boa vontade em ensinar as tarefas aos PPEs.",5,5,Não tenho certeza / Talvez,É fundamental,Acompanhamento por servidor mais experiente,5,5,WhatsApp exclusivo,Quinzenalmente ou Mensalmente,2,2,5,5,1,1,5,5,5,5,5,5,"Que tenha mais contratações de PPEs, pois a iniciativa é excelente para inserir os jovens no mercado de trabalho.",Não
2026-06-15T11:05:58Z,2026,5,Acolhimento; avompanhamento; administração; frequência e apoio eborientação aos projetos de melhoria.,3,"1. Acompanhar tudo em tempo oportuno;
2. Conciliar as demandas contemplando o gerenciamento da Unidade e PPE;
3. Participar de todos os momentos do PPE, como AVA.","1. Capacidade de ouvir;
2. Capacidade de dialogar e transmitir;
3. Condução e aconselhamento;",5,Sim,É fundamental,Apresentação formal à equipe,4,Whatsapp,Semanalmente,2,4,3,4,4,4,"1. Contratação imediata do TE_PPE, após término do contrato pelo Estado, que tenha sido pró-ativo, colaborador, com produtividade acima do esperado, comprovado pela chefia e indicado pela mesma;
2. Mais rigor na seleção dos TE, na Escola Técnica, avaliando mais aspectos, para além da medida educacional quantitativa;","Sim. O Acompanhamento Psicossocial necessita ser mais frequente durante o período de experiência no serviço público e, não obstante, aplique-se na sugestão ""2"" acima.",5,5,Positivo (4-5),Orientação e supervisão direta,3,3,Desafio moderado (3),"1. Acompanhar tudo em tempo oportuno; 2. Conciliar as demandas contemplando o gerenciamento da Unidade e PPE; 3. Participar de todos os momentos do PPE, como AVA.",1. Capacidade de ouvir; 2. Capacidade de dialogar e transmitir; 3. Condução e aconselhamento;,5,5,Sim (Possui protocolos),É fundamental,Apresentação formal à equipe,4,4,WhatsApp exclusivo,Semanalmente,2,2,4,4,3,3,4,4,4,4,4,4,"1. Contratação imediata do TE_PPE, após término do contrato pelo Estado, que tenha sido pró-ativo, colaborador, com produtividade acima do esperado, comprovado pela chefia e indicado pela mesma; 2. Mais rigor na seleção dos TE, na Escola Técnica, avaliando mais aspectos, para além da medida educacional quantitativa;","Sim. O Acompanhamento Psicossocial necessita ser mais frequente durante o período de experiência no serviço público e, não obstante, aplique-se na sugestão ""2"" acima."
2026-06-15T11:11:02Z,2026,3,Neste item deveria ser possível marcar mais de uma opcão,3,"1- Dificuldade com as Chefias imediatas dos Poses
2- Incorporação dos vícios institucionais dos demais servidores, por parte dos PPE
3- Impossibilidade de contratação dos PPE que se destacam, quando do término do contrato","Equipe da Gestao de Pessoas  que entende toda a estrutura do PPE e da Unidade
Facilidade de interlocução com os Técnicos 
",3,Sim,Contribui significativamente,Participação em eventos de integração,3,Whatsapp,A unidade tem PPE em diversos setores,3,3,3,3,4,4,"A FESF entender que para cada Técnico em área de formação diferente, existe uma chefia imediata que é quem de fato acompanha a rotina profissional desse trabalhador . Por esse motivo a relação com o ponto focal é administrativa, burocrática. Por mais atuante que seja o ponto focal",Necesaria antecedência para programação dos eventos externos,3,3,Neutro (3),Outras atribuições,3,3,Desafio moderado (3),"1- Dificuldade com as Chefias imediatas dos Poses 2- Incorporação dos vícios institucionais dos demais servidores, por parte dos PPE 3- Impossibilidade de contratação dos PPE que se destacam, quando do término do contrato",Equipe da Gestao de Pessoas que entende toda a estrutura do PPE e da Unidade Facilidade de interlocução com os Técnicos,3,3,Sim (Possui protocolos),Contribui significativamente,Múltiplas formas / Outras práticas,3,3,WhatsApp exclusivo,Raramente / Eventual,3,3,3,3,3,3,3,3,4,4,4,4,"A FESF entender que para cada Técnico em área de formação diferente, existe uma chefia imediata que é quem de fato acompanha a rotina profissional desse trabalhador . Por esse motivo a relação com o ponto focal é administrativa, burocrática. Por mais atuante que seja o ponto focal",Necesaria antecedência para programação dos eventos externos
2026-06-15T11:18:15Z,2026,5,Acompanhamento do desempenho e frequência dos jovens,4,"Monitoramento, supervisão e Articulação",****,4,Não,Contribui significativamente,Acompanhamento por um profissional/colega ou servidor mais experiente,4,Telefone celular,Mensalmente,4,4,1,3,4,4,Reuniões com os supervisores serem mensal e não trimestres,Não,5,5,Positivo (4-5),Acompanhamento de desempenho e frequência,4,4,Alto desafio (4-5),"Monitoramento, supervisão e Articulação",****,4,4,Não (Não possui),Contribui significativamente,Acompanhamento por servidor mais experiente,4,4,Telefone / Contato direto,Quinzenalmente ou Mensalmente,4,4,4,4,1,1,3,3,4,4,4,4,Reuniões com os supervisores serem mensal e não trimestres,Não
2026-06-15T11:24:41Z,2026,5,Orientação e supervisão direta das atividades dos jovens,5,"Ausência da maturidade profissional 
Falta de clareza nas informações contratuais
Falta de vontade 
","Fácil acesso a monitoria 
Abertura para diálogo com a monitoria 
Não consigo pensar em um terceiro ponto",4,Sim,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,3,Whatsapp,Diariamente,4,2,5,3,3,4,Melhora no planejamento e comunicação prévia,"Como ex PPE acho que o programa deveria ser mais voltado para o profissional, ainda sinto que parte da imaturidade continua é espelho do tratamento que se assemelha a escola e não realmente ao mercado de trabalho.",5,5,Positivo (4-5),Orientação e supervisão direta,5,5,Alto desafio (4-5),Ausência da maturidade profissional Falta de clareza nas informações contratuais Falta de vontade,Fácil acesso a monitoria Abertura para diálogo com a monitoria Não consigo pensar em um terceiro ponto,4,4,Sim (Possui protocolos),É fundamental,Acompanhamento por servidor mais experiente,3,3,WhatsApp exclusivo,Diariamente,4,4,2,2,5,5,3,3,3,3,4,4,Melhora no planejamento e comunicação prévia,"Como ex PPE acho que o programa deveria ser mais voltado para o profissional, ainda sinto que parte da imaturidade continua é espelho do tratamento que se assemelha a escola e não realmente ao mercado de trabalho."
2026-06-15T11:31:49Z,2026,4,Orientação e supervisão direta das atividades dos jovens,3,Acúmulo de diversas funções - falta de remuneração -  não possibilidade de contratação dos profissionais em destaque.,Proximidade ao colaborador - correção imediata de não conformidades - elogio direto,4,Não tenho certeza,É fundamental,Acompanhamento por um profissional/colega ou servidor mais experiente,4,E-mail,Diariamente,3,4,2,3,4,4,"Falta inserir outros profissionais da área como técnicos em farmácia, segurança do trabalho ou técnico em química.",Não,4,4,Positivo (4-5),Orientação e supervisão direta,3,3,Desafio moderado (3),Acúmulo de diversas funções - falta de remuneração - não possibilidade de contratação dos profissionais em destaque.,Proximidade ao colaborador - correção imediata de não conformidades - elogio direto,4,4,Não tenho certeza / Talvez,É fundamental,Acompanhamento por servidor mais experiente,4,4,E-mail exclusivo,Diariamente,3,3,4,4,2,2,3,3,4,4,4,4,"Falta inserir outros profissionais da área como técnicos em farmácia, segurança do trabalho ou técnico em química.",Não
2026-06-15T11:36:44Z,2026,5,Articulação entre gestão central do PPE e o orgão,4,Reposição de pessoal; retorno da Fesf em algumas situações.,Acolhimento e orientações.,4,Sim,É fundamental,Participação em eventos de integração,3,Whatsapp,o acompanhamento é feito pela gestão imediata,2,5,3,3,4,4,"Verificar a possibilidade de informar com antecedência quando houver admissão, pois geralmente ficamos cientes no momento em que eles se apresentam.",Não.,5,5,Positivo (4-5),Outras atribuições,4,4,Alto desafio (4-5),Reposição de pessoal; retorno da Fesf em algumas situações.,Acolhimento e orientações.,4,4,Sim (Possui protocolos),É fundamental,Múltiplas formas / Outras práticas,3,3,WhatsApp exclusivo,Raramente / Eventual,2,2,5,5,3,3,3,3,4,4,4,4,"Verificar a possibilidade de informar com antecedência quando houver admissão, pois geralmente ficamos cientes no momento em que eles se apresentam.",Não.
